event_time,order_id,product_id,category_id,brand,price,user_id,brand_loyalty
2020-04-28 03:47:48+00:00,2297016008231092565,1515966223509089780,2.2681054072201554e+18,asus,509.24,1.5159156254431588e+18,1
2020-04-28 09:01:47+00:00,2297174044555871159,2273948222957290212,2.2681054092250317e+18,samsung,254.61,1.5159156254426752e+18,1
2020-04-28 09:01:47+00:00,2297174044555871159,2273948222957290212,2.2681054092250317e+18,samsung,254.61,1.5159156254426752e+18,1
2020-04-28 11:36:47+00:00,2297252054407578606,2273948303177548033,2.268105407933187e+18,Other,164.33,1.5159156254509169e+18,1
2020-04-28 11:36:47+00:00,2297252054407578606,2273948303177548033,2.268105407933187e+18,Other,164.33,1.5159156254509169e+18,1
2020-04-28 11:36:47+00:00,2297252054407578606,2273948303177548033,2.268105407933187e+18,Other,164.33,1.5159156254509169e+18,1
2020-04-29 03:25:12+00:00,2297729407910937541,1515966223509105105,2.2681054275289748e+18,Other,0.02,1.5159156254417083e+18,1
2020-04-29 03:25:12+00:00,2297729407910937541,1515966223509105105,2.2681054275289748e+18,Other,0.02,1.5159156254417083e+18,1
2020-04-29 04:46:39+00:00,2297770405059888020,1515966223509088578,2.268105428166509e+18,samsung,300.9,1.5159156254516416e+18,1
2020-04-29 06:20:39+00:00,2297817716758675935,1515966223510177666,2.2681054422425935e+18,Other,6.23,1.5159156254515807e+18,1
2020-04-29 06:20:39+00:00,2297817716758675935,1515966223510177666,2.2681054422425935e+18,Other,6.23,1.5159156254515807e+18,1
2020-04-29 06:21:53+00:00,2297818341995184662,1515966223509382310,2.2681054387780984e+18,tefal,7.85,1.515915625447631e+18,1
2020-04-29 08:56:24+00:00,2297896107595793042,1515966223509104759,2.268105428166509e+18,samsung,300.9,1.5159156254520428e+18,1
2020-04-29 10:38:40+00:00,2297947579247231353,1515966223509881617,2.2681054099380634e+18,kingston,49.98,1.5159156254551053e+18,1
2020-04-29 10:46:21+00:00,2297951447913857849,2273948319057183658,2.2681054301629978e+18,huawei,77.52,1.5159156254478794e+18,0
2020-04-29 10:46:21+00:00,2297951447913857849,1515966223509088613,2.2681054301629978e+18,apple,203.68,1.5159156254478794e+18,0
2020-04-29 11:59:50+00:00,2297988436574864215,1515966223509089486,2.268105428166509e+18,samsung,115.72,1.5159156254414835e+18,0
2020-04-29 11:59:50+00:00,2297988436574864215,1515966223509259423,2.268105428594328e+18,apple,317.11,1.5159156254414835e+18,0
2020-04-29 12:00:59+00:00,2297989017720849297,1515966223509088635,2.3744989140005924e+18,ava,162.01,1.515915625448293e+18,1
2020-04-29 12:00:59+00:00,2297989017720849297,1515966223509088635,2.3744989140005924e+18,ava,162.01,1.515915625448293e+18,1
2020-04-29 12:05:34+00:00,2297991320922226852,1515966223509123236,2.2681054422425935e+18,Other,9.24,1.5159156254415078e+18,0
2020-04-29 12:05:34+00:00,2297991320922226852,1515966223509127751,2.2681054400447782e+18,polaris,21.97,1.5159156254415078e+18,0
2020-04-29 12:09:12+00:00,2297993149328392585,1515966223509302893,2.268105393462838e+18,Other,23.12,1.5159156254502108e+18,1
2020-04-29 12:09:13+00:00,2297993157859606924,1515966223509089076,2.268105428166509e+18,samsung,161.78,1.51591562544245e+18,1
2020-04-29 12:09:53+00:00,2297993489704550822,2273948319115903999,2.2681054411017428e+18,polaris,43.96,1.5159156254464274e+18,1
2020-04-29 12:10:33+00:00,2297993830969901527,2273948186710114818,2.2681054450947203e+18,Other,20.81,1.5159156254521887e+18,1
2020-04-29 12:13:52+00:00,2297995500990759592,1515966223509104759,2.268105428166509e+18,samsung,300.9,1.5159156254521533e+18,1
2020-04-29 12:17:26+00:00,2297997293107807087,1515966223509089514,2.268105428166509e+18,samsung,254.61,1.515915625445931e+18,1
2020-04-29 12:20:08+00:00,2297998653177987103,1515966223509104759,2.268105428166509e+18,samsung,300.9,1.51591562545213e+18,1
2020-04-29 12:24:04+00:00,2298000635255062805,1515966223509117349,2.2681054024470374e+18,scarlett,18.5,1.515915625444748e+18,1
2020-04-29 12:25:34+00:00,2298001389550305634,1515966223509088613,2.2681054301629978e+18,apple,203.68,1.5159156254521933e+18,1
2020-04-29 12:27:02+00:00,2298002125248004522,2273948241915544394,2.268105428166509e+18,apple,346.97,1.5159156254521958e+18,1
2020-04-29 12:27:06+00:00,2298002162359206320,1515966223509616430,2.2681053939661545e+18,Other,312.48,1.5159156254476554e+18,1
2020-04-29 12:27:47+00:00,2298002502676644300,1515966223509107888,2.2681054272605394e+18,samsung,18.5,1.5159156254413734e+18,1
2020-04-29 12:27:47+00:00,2298002502676644300,1515966223509088628,2.268105428166509e+18,samsung,856.46,1.5159156254413734e+18,1
2020-04-29 12:30:50+00:00,2298004034688123530,1515966223509262208,2.268105428166509e+18,Other,83.31,1.5159156254430792e+18,1
2020-04-29 12:31:04+00:00,2298004151876977305,1515966223509089836,2.268105428166509e+18,vivo,208.31,1.5159156254482483e+18,1
2020-04-29 12:31:47+00:00,2298004518056493760,1515966223509106817,2.268105426648171e+18,samsung,162.01,1.5159156254450243e+18,1
2020-04-29 12:32:44+00:00,2298004997423497997,2273948312304353950,2.268105428166509e+18,huawei,138.63,1.5159156254410437e+18,1
2020-04-29 12:35:27+00:00,2298006362988217260,1515966223509382227,2.2681054115235103e+18,kingston,6.23,1.5159156254521987e+18,1
2020-04-29 12:36:33+00:00,2298006914606302181,1515966223509090139,2.268105428166509e+18,samsung,138.63,1.515915625449929e+18,1
2020-04-29 12:37:38+00:00,2298007461744869422,2273948308663698149,2.3744989140005924e+18,samsung,381.92,1.5159156254521925e+18,1
2020-04-29 12:42:12+00:00,2298009757589438761,1515966223509127651,2.2681054092250317e+18,Other,109.24,1.5159156254519997e+18,0
2020-04-29 12:42:12+00:00,2298009757589438761,1515966223509260344,2.2681054065490668e+18,logitech,11.55,1.5159156254519997e+18,0
2020-04-29 12:48:36+00:00,2298012983688692346,1515966223509130844,2.2681053904848822e+18,tefal,81.0,1.5159156254521715e+18,1
2020-04-29 12:51:31+00:00,2298014448792634130,1515966223509105072,2.2681054409171935e+18,maxwell,16.18,1.5159156254494026e+18,1
2020-04-29 12:51:36+00:00,2298014487472505625,1515966223509090092,2.2681054065490668e+18,logitech,77.52,1.5159156254456758e+18,1
2020-04-29 12:51:50+00:00,2298014603872830244,1515966223509283414,2.2681056545918162e+18,maxwell,6.92,1.5159156254521836e+18,0
2020-04-29 12:51:50+00:00,2298014603872830244,1515966223509261693,2.268105438702601e+18,Other,3.68,1.5159156254521836e+18,0
2020-04-29 12:59:41+00:00,2298018560376570085,1515966223509090205,2.2681054418567176e+18,vitek,20.81,1.5159156254522115e+18,1
2020-04-29 12:59:46+00:00,2298018598116917482,1515966223509104973,2.2681054282503951e+18,panasonic,29.14,1.5159156254522007e+18,1
2020-04-29 13:02:59+00:00,2298020220926689678,1515966223509090011,2.268105428166509e+18,samsung,138.87,1.5159156254520947e+18,1
2020-04-29 13:03:18+00:00,2298020380796780966,1515966223509089955,2.2681054410094682e+18,Other,57.85,1.5159156254440576e+18,1
2020-04-29 13:04:58+00:00,2298021217040335364,1515966223509127692,2.2681054301629978e+18,sony,9.24,1.515915625452214e+18,1
2020-04-29 13:11:48+00:00,2298024655925019493,1515966223509336023,2.268105393035019e+18,Other,391.18,1.515915625452171e+18,1
2020-04-29 13:14:34+00:00,2298026047444091877,1515966223509127491,2.268105393035019e+18,polaris,46.27,1.5159156254519332e+18,1
2020-04-29 13:14:42+00:00,2298026113470825457,2273948219543126283,2.2681054025560893e+18,Other,20.81,1.5159156254519524e+18,1
2020-04-29 13:15:08+00:00,2298026333160079366,1515966223509259935,2.2681054301629978e+18,panasonic,3.45,1.5159156254416317e+18,1
2020-04-29 13:16:35+00:00,2298027060855046228,1515966223509299636,2.2681054285020534e+18,Other,157.38,1.5159156254522135e+18,1
2020-04-29 13:16:55+00:00,2298027230749524074,1515966223509258997,2.2681056545918162e+18,maxwell,8.08,1.5159156254522094e+18,1
2020-04-29 13:20:23+00:00,2298028973541556521,1515966223509089262,2.2681054038227692e+18,braun,42.8,1.51591562545222e+18,1
2020-04-29 13:23:08+00:00,2298030363735228851,1515966223509612203,2.268105392925967e+18,ava,11.55,1.5159156254515617e+18,1
2020-04-29 13:23:35+00:00,2298030589137125829,1515966223509104096,2.268105458717819e+18,sony,19.88,1.5159156254495977e+18,1
2020-04-29 13:27:58+00:00,2298032794787381933,1515966223509088650,2.2681054072201554e+18,lenovo,479.14,1.5159156254522079e+18,1
2020-04-29 13:28:03+00:00,2298032832309625523,1515966223509259004,2.2681054406403694e+18,redmond,16.18,1.5159156254522207e+18,1
2020-04-29 13:29:33+00:00,2298033587376620288,1515966223509105283,2.268105428166509e+18,xiaomi,148.82,1.5159156254522148e+18,1
2020-04-29 13:31:17+00:00,2298034461511517018,2273948309552889991,2.268105464925389e+18,Other,138.63,1.5159156254522012e+18,1
2020-04-29 13:31:33+00:00,2298034599193740139,1515966223509089762,2.2681053899563999e+18,samsung,451.37,1.5159156254414129e+18,0
2020-04-29 13:31:33+00:00,2298034599193740139,1515966223509298620,2.2681054410094682e+18,philips,115.72,1.5159156254414129e+18,0
2020-04-29 13:31:33+00:00,2298034599193740139,1515966223509259922,2.268105442636858e+18,Other,20.81,1.5159156254414129e+18,0
2020-04-29 13:31:33+00:00,2298034599193740139,1515966223509123098,2.2681054392478605e+18,samsung,122.66,1.5159156254414129e+18,0
2020-04-29 13:31:55+00:00,2298034778315686781,2273948184998838548,2.2681054411017428e+18,polaris,32.38,1.5159156254521492e+18,1
2020-04-29 13:34:17+00:00,2298035974564742130,1515966223510206745,2.3090185769855227e+18,Other,8.1,1.5159156254520753e+18,1
2020-04-29 13:40:04+00:00,2298038880856703210,1515966223509616600,2.2681054450947203e+18,Other,6.92,1.515915625444424e+18,1
2020-04-29 13:41:10+00:00,2298039440460742945,2273948190023614610,2.2681054065490668e+18,Other,39.1,1.515915625514808e+18,1
2020-04-29 13:41:29+00:00,2298039596253970735,1515966223509089826,2.2681054065490668e+18,delux,6.0,1.51591562544473e+18,1
2020-04-29 13:44:24+00:00,2298041066449797558,1515966223509089642,2.2681054392478605e+18,ava,43.96,1.5159156254516713e+18,1
2020-04-29 13:46:38+00:00,2298042192276488730,2273948216456118471,2.2681054409171935e+18,polaris,46.27,1.5159156254439155e+18,1
2020-04-29 13:46:55+00:00,2298042329916768810,1515966223509089896,2.268105426648171e+18,Other,81.0,1.5159156254522079e+18,1
2020-04-29 13:54:09+00:00,2298045970010604429,1515966223509089685,2.2681054072201554e+18,asus,289.33,1.5159156254489073e+18,1
2020-04-29 13:55:16+00:00,2298046537323774910,1515966223510206421,2.268105413008294e+18,Other,9.24,1.5159156254481375e+18,0
2020-04-29 13:55:16+00:00,2298046537323774910,2273948277516796803,2.268105413008294e+18,Other,8.08,1.5159156254481375e+18,0
2020-04-29 13:55:16+00:00,2298046537323774910,2273948241881989905,2.2681054124630344e+18,Other,3.45,1.5159156254481375e+18,0
2020-04-29 13:59:37+00:00,2298048720828104841,1515966223509283412,2.2681054065490668e+18,Other,92.57,1.5159156254467986e+18,1
2020-04-29 14:01:03+00:00,2298049449580036302,2273948310089761143,2.2681054418567176e+18,philips,32.38,1.5159156254427154e+18,0
2020-04-29 14:01:03+00:00,2298049449580036302,1515966223509127621,2.268105406456792e+18,Other,27.75,1.5159156254427154e+18,0
2020-04-29 14:02:43+00:00,2298050286561788191,1515966223509118542,2.2681054280742344e+18,Other,22.89,1.5159156254522437e+18,1
2020-04-29 14:10:27+00:00,2298054179261776552,1515966223509104708,2.268105392414262e+18,Other,15.02,1.5159156254522476e+18,1
2020-04-29 14:14:38+00:00,2298056278712255354,1515966223509089875,2.2681054065490668e+18,trust,7.38,1.5159156254421302e+18,1
2020-04-29 14:17:49+00:00,2298057884467986457,1515966223509106845,2.2681053927414177e+18,ariston,118.03,1.515915625452245e+18,1
2020-04-29 14:17:53+00:00,2298057916059484192,1515966223509127512,2.26810544473401e+18,Other,8.1,1.515915625441395e+18,1
2020-04-29 14:18:16+00:00,2298058110532583481,2273948316532212462,2.268105428166509e+18,huawei,254.61,1.5159156254508536e+18,1
2020-04-29 14:19:11+00:00,2298058570781950063,1515966223509089296,2.2681054025560893e+18,philips,46.27,1.5159156254415386e+18,0
2020-04-29 14:19:11+00:00,2298058570781950063,1515966223509089486,2.268105428166509e+18,samsung,115.72,1.5159156254415386e+18,0
2020-04-29 14:19:11+00:00,2298058570781950063,1515966223509123282,2.2681054115235103e+18,samsung,53.22,1.5159156254415386e+18,0
2020-04-29 14:19:23+00:00,2298058670690271352,1515966223509089400,2.2681054301629978e+18,samsung,81.0,1.515915625452251e+18,1
2020-04-29 14:20:57+00:00,2298059465175335107,2273948185074336135,2.2681054089649848e+18,Other,6.23,1.51591562545225e+18,1
2020-04-29 14:22:13+00:00,2298060100125851900,1515966223509127491,2.268105393035019e+18,polaris,46.27,1.5159156254522493e+18,1
2020-04-29 14:25:07+00:00,2298061556522418577,1515966223509106168,2.268105392070329e+18,samsung,69.42,1.5159156254493353e+18,1
2020-04-29 14:27:40+00:00,2298062845666918937,1515966223509104159,2.2681054301629978e+18,hyperx,43.96,1.5159156254415521e+18,1
2020-04-29 14:31:06+00:00,2298064568988992203,1515966223509565558,2.2681054275289748e+18,neo,5.76,1.5159156254522557e+18,1
2020-04-29 14:31:32+00:00,2298064786681758433,1515966223509262301,2.2681054065490668e+18,bloody,25.44,1.5159156254519793e+18,1
2020-04-29 14:40:56+00:00,2298069521983864965,1515966223509127863,2.2681054589023683e+18,sony,57.85,1.5159156254521687e+18,1
2020-04-29 14:41:04+00:00,2298069587549225098,1515966223509088532,2.268105428166509e+18,samsung,300.9,1.515915625452243e+18,1
2020-04-29 14:41:49+00:00,2298069964415828136,1515966223509122874,2.268105407933187e+18,hp,152.52,1.5159156254430272e+18,1
2020-04-29 14:47:49+00:00,2298072988148302299,1515966223509118542,2.2681054280742344e+18,Other,22.89,1.5159156254522606e+18,1
2020-04-29 14:48:45+00:00,2298073451031691784,1515966223509089997,2.268105409048871e+18,tp-link,23.13,1.5159156254467988e+18,1
2020-04-29 14:51:30+00:00,2298074835521110650,1515966223509244985,2.2681054411017428e+18,maxwell,23.13,1.5159156254522647e+18,1
2020-04-29 14:54:04+00:00,2298076131896591077,1515966223509570831,2.2681054098457887e+18,Other,67.8,1.5159156254522647e+18,1
2020-04-29 14:54:58+00:00,2298076586190045965,1515966223509127813,2.2681054089649848e+18,hp,2.99,1.5159156254468111e+18,1
2020-04-29 14:57:11+00:00,2298077698066482038,1515966223509089975,2.268105428166509e+18,samsung,196.27,1.515915625498229e+18,1
2020-04-29 14:59:54+00:00,2298079065845793773,1515966223509123209,2.2681054301629978e+18,honor,23.13,1.5159156254522675e+18,1
2020-04-29 15:00:07+00:00,2298079176726414325,1515966223509130936,2.2681053898809024e+18,polaris,39.33,1.5159156254487378e+18,1
2020-04-29 15:00:07+00:00,2298079176726414325,1515966223509122957,2.268105393035019e+18,polaris,46.27,1.5159156254487378e+18,1
2020-04-29 15:00:35+00:00,2298079409552228377,1515966223509089076,2.268105428166509e+18,samsung,161.78,1.5159156254420227e+18,0
2020-04-29 15:00:35+00:00,2298079409552228377,1515966223509336177,2.2681054272605394e+18,ava,0.23,1.5159156254420227e+18,0
2020-04-29 15:00:46+00:00,2298079506071552034,1515966223509089245,2.2681054025560893e+18,philips,85.63,1.51591562544245e+18,1
2020-04-29 15:13:14+00:00,2298085777554276936,1515966223509123272,2.268105428166509e+18,apple,242.8,1.5159156254500111e+18,1
2020-04-29 15:15:11+00:00,2298086760850129574,2273948319141068834,2.2681054400447782e+18,vitek,9.24,1.5159156254522468e+18,1
2020-04-29 15:15:36+00:00,2298086964164821682,1515966223509115690,2.2681053890672074e+18,samsung,266.18,1.5159156254411656e+18,1
2020-04-29 15:15:47+00:00,2298087060088554175,2273948308202324468,2.2681054024470374e+18,ava,11.55,1.5159156254494707e+18,1
2020-04-29 15:20:52+00:00,2298089619234751410,1515966223509127674,2.2681054422425935e+18,akvafor,11.55,1.5159156254522757e+18,1
2020-04-29 15:21:09+00:00,2298089759584551872,1515966223509260317,2.2681054115235103e+18,samsung,32.38,1.5159156254522783e+18,1
2020-04-29 15:22:22+00:00,2298090374855394301,1515966223509261485,2.2681054209690831e+18,Other,62.48,1.515915625448775e+18,1
2020-04-29 15:22:34+00:00,2298090474671439876,1515966223509284098,2.2681054278729078e+18,Other,10.42,1.5159156254459958e+18,1
2020-04-29 15:24:51+00:00,2298091624959311994,1515966223509089754,2.268105428166509e+18,apple,208.31,1.5159156254476616e+18,1
2020-04-29 15:27:05+00:00,2298092744368718054,1515966223509106817,2.268105426648171e+18,samsung,162.01,1.5159156254515402e+18,1
2020-04-29 15:29:49+00:00,2298094120956068196,1515966223509088541,2.2681054089649848e+18,Other,9.24,1.5159156254522831e+18,1
2020-04-29 15:31:20+00:00,2298094882843001272,1515966223510071367,2.2681054034368932e+18,Other,25.44,1.51591562544245e+18,1
2020-04-29 15:31:21+00:00,2298094891617485242,2273948226270790619,2.2681054418567176e+18,vitek,18.5,1.5159156254503526e+18,1
2020-04-29 15:33:46+00:00,2298096107395220017,1515966223509090072,2.26810544473401e+18,Other,7.99,1.5159156254443835e+18,1
2020-04-29 15:35:16+00:00,2298096862688707192,1515966223509089696,2.268105406691673e+18,Other,8.08,1.5159156254506163e+18,1
2020-04-29 15:36:27+00:00,2298097459345228472,1515966223509123327,2.268105482608575e+18,Other,13.87,1.515915625442536e+18,1
2020-04-29 15:42:49+00:00,2298100668205892575,1515966223509089673,2.268105426648171e+18,samsung,208.31,1.5159156254425964e+18,1
2020-04-29 15:46:31+00:00,2298102527196921982,1515966223509260658,2.2681054275289748e+18,ava,4.61,1.515915625452269e+18,0
2020-04-29 15:46:31+00:00,2298102527196921982,2273948282357023605,2.2681054278729078e+18,Other,12.01,1.515915625452269e+18,0
2020-04-29 15:47:36+00:00,2298103072515162289,1515966223510208673,2.2681054289466496e+18,apple,40.49,1.5159156254516334e+18,1
2020-04-29 15:47:36+00:00,2298103072515162289,1515966223509104136,2.2681054275289748e+18,apple,23.13,1.5159156254516334e+18,1
2020-04-29 15:48:07+00:00,2298103334684328133,1515966223509104944,2.268105428166509e+18,samsung,104.14,1.5159156254438205e+18,1
2020-04-29 15:49:49+00:00,2298104192226558226,1515966223509127579,2.268105428594328e+18,samsung,324.05,1.515915625446507e+18,1
2020-04-29 15:53:38+00:00,2298106109350642109,1515966223509088622,2.3744989140005924e+18,lg,370.35,1.5159156254415923e+18,1
2020-04-29 15:54:28+00:00,2298106533830984165,1515966223509090255,2.268105409048871e+18,tp-link,31.23,1.5159156254522714e+18,1
2020-04-29 15:54:43+00:00,2298106658301149684,2273948299729830339,2.2681053903003328e+18,Other,54.61,1.51591562544551e+18,1
2020-04-29 15:55:33+00:00,2298107073444971030,1515966223509117354,2.2681054589023683e+18,Other,194.42,1.5159156254522122e+18,1
2020-04-29 15:55:43+00:00,2298107161777013282,1515966223509088541,2.2681054089649848e+18,Other,9.24,1.5159156254484375e+18,1
2020-04-29 15:58:31+00:00,2298108564746535596,2273948303294988691,2.2681054418567176e+18,redmond,37.01,1.5159156254512494e+18,1
2020-04-29 16:03:17+00:00,2298110968443437934,1515966223509722685,2.2681054272605394e+18,Other,2.29,1.5159156254522726e+18,1
2020-04-29 16:04:48+00:00,2298111728963027895,1515966223509107913,2.2681054411017428e+18,redmond,81.0,1.5159156254493343e+18,1
2020-04-29 16:05:36+00:00,2298112131758818276,1515966223509090282,2.268105458457772e+18,Other,335.63,1.515915625449833e+18,1
2020-04-29 16:08:42+00:00,2298113696158711915,1515966223509104964,2.2681054282503951e+18,panasonic,37.01,1.5159156254522993e+18,1
2020-04-29 16:11:15+00:00,2298114976126075117,1515966223509127845,2.2681054193752476e+18,Other,2.08,1.5159156255126605e+18,1
2020-04-29 16:12:54+00:00,2298115808309543227,1515966223509090014,2.2681054301629978e+18,bloody,34.7,1.51591562545065e+18,1
2020-04-29 16:13:39+00:00,2298116187692728672,1515966223509089646,2.268105428166509e+18,huawei,127.29,1.515915625452302e+18,1
2020-04-29 16:14:03+00:00,2298116388750885242,1515966223509089045,2.26810542840139e+18,xiaomi,18.5,1.5159156254476718e+18,1
2020-04-29 16:16:50+00:00,2298117791544246763,1515966223509257990,2.268105393848714e+18,beko,231.46,1.5159156254522885e+18,0
2020-04-29 16:16:50+00:00,2298117791544246763,2273948277474853702,2.268105439323358e+18,ava,208.31,1.5159156254522885e+18,0
2020-04-29 16:17:03+00:00,2298117894396969456,1515966223509259040,2.268105403738883e+18,philips,104.14,1.515915625451586e+18,1
2020-04-29 16:24:02+00:00,2298121410213577508,1515966223509106845,2.2681053927414177e+18,ariston,118.03,1.515915625452245e+18,1
2020-04-29 16:24:14+00:00,2298121516404966189,1515966223509105062,2.2681054301629978e+18,jbl,53.22,1.515915625441886e+18,1
2020-04-29 16:24:36+00:00,2298121697909277508,1515966223509117562,2.268105392070329e+18,samsung,85.63,1.5159156254420777e+18,0
2020-04-29 16:24:36+00:00,2298121697909277508,2273948303294988691,2.2681054418567176e+18,redmond,37.01,1.5159156254420777e+18,0
2020-04-29 16:34:31+00:00,2298126686975164693,1515966223509089076,2.268105428166509e+18,samsung,161.78,1.515915625444888e+18,1
2020-04-29 16:34:31+00:00,2298126686975164693,1515966223509616549,2.2681054272605394e+18,samsung,4.61,1.515915625444888e+18,1
2020-04-29 16:41:04+00:00,2298129981240246846,1515966223509257812,2.2681054275289748e+18,neo,5.76,1.5159156254523164e+18,1
2020-04-29 16:42:34+00:00,2298130735610987137,1515966223509129592,2.2681054269837153e+18,samsung,11.55,1.5159156254523105e+18,1
2020-04-29 16:44:30+00:00,2298131709603873517,1515966223509104342,2.2681054301629978e+18,xiaomi,25.44,1.5159156254523177e+18,1
2020-04-29 16:55:02+00:00,2298137013729099936,2273948216389009527,2.268105442636858e+18,polaris,23.36,1.5159156254513244e+18,0
2020-04-29 16:55:02+00:00,2298137013729099936,1515966223509104729,2.2681054411017428e+18,Other,64.79,1.5159156254513244e+18,0
2020-04-29 16:57:26+00:00,2298138225505468670,1515966223509104954,2.2681054430395113e+18,Other,104.14,1.5159156254520233e+18,0
2020-04-29 16:57:26+00:00,2298138225505468670,2273948231614333909,2.268105444910171e+18,Other,2.99,1.5159156254520233e+18,0
2020-04-29 16:57:26+00:00,2298138225505468670,1515966223509127517,2.26810544473401e+18,Other,6.92,1.5159156254520233e+18,0
2020-04-29 16:57:52+00:00,2298138436864835851,1515966223509130259,2.2681054063561288e+18,logitech,37.01,1.5159156254523238e+18,1
2020-04-29 17:04:39+00:00,2298141855449088537,1515966223509089252,2.2681054065490668e+18,genius,5.76,1.5159156254421553e+18,1
2020-04-29 17:05:53+00:00,2298142475753095766,1515966223509088522,2.268105428166509e+18,samsung,532.38,1.5159156254449206e+18,1
2020-04-29 17:07:29+00:00,2298143277787906715,1515966223509117561,2.2681054086797722e+18,samsung,138.87,1.5159156254521137e+18,1
2020-04-29 17:07:42+00:00,2298143387452179111,1515966223509088667,2.2681054082938972e+18,hp,13.87,1.5159156254454328e+18,1
2020-04-29 17:07:42+00:00,2298143387452179111,1515966223509089374,2.2681054082938972e+18,hp,13.87,1.5159156254454328e+18,1
2020-04-29 17:08:31+00:00,2298143803560690381,1515966223509089685,2.2681054072201554e+18,asus,289.33,1.515915625452204e+18,1
2020-04-29 17:14:33+00:00,2298146841042092998,1515966223509107036,2.2681053904848822e+18,maxwell,13.87,1.5159156254523284e+18,1
2020-04-29 17:15:47+00:00,2298147456329712637,1515966223509131887,2.26810542707599e+18,ava,2.78,1.515915625451702e+18,1
2020-04-29 17:19:00+00:00,2298149081119195275,1515966223510211086,2.2681054389290934e+18,Other,3.68,1.5159156254411853e+18,0
2020-04-29 17:19:00+00:00,2298149081119195275,2273948225356432050,2.2681054389290934e+18,Other,1.13,1.5159156254411853e+18,0
2020-04-29 17:25:44+00:00,2298152465654088068,1515966223509090099,2.360741866917332e+18,beko,196.74,1.5159156254523064e+18,1
2020-04-29 17:30:12+00:00,2298154717869507131,1515966223509104342,2.2681054301629978e+18,xiaomi,25.44,1.5159156254500874e+18,1
2020-04-29 17:31:50+00:00,2298155538166317692,1515966223510211240,2.2681054269837153e+18,Other,2.29,1.5159156254523384e+18,1
2020-04-29 17:41:08+00:00,2298160216258117647,1515966223509283024,2.2681054411017428e+18,braun,138.87,1.5159156254506437e+18,1
2020-04-29 17:42:03+00:00,2298160678789185586,2273948242871845461,2.268105440220939e+18,tefal,78.68,1.515915625442633e+18,1
2020-04-29 17:51:15+00:00,2298165306842939783,1515966223509089642,2.2681054392478605e+18,ava,43.96,1.5159156254523459e+18,1
2020-04-29 17:52:37+00:00,2298165996101304765,1515966223509089406,2.268105428166509e+18,apple,1433.54,1.5159156254521825e+18,1
2020-04-29 17:55:12+00:00,2298167297610613283,2273948216422563972,2.2681054408249188e+18,Other,416.64,1.5159156254523395e+18,1
2020-04-29 17:55:23+00:00,2298167387502936623,1515966223509104159,2.2681054301629978e+18,hyperx,43.96,1.5159156254481864e+18,1
2020-04-29 17:55:59+00:00,2298167690180690506,1515966223509089399,2.268105428166509e+18,huawei,416.64,1.5159156254417006e+18,0
2020-04-29 17:55:59+00:00,2298167690180690506,1515966223509131626,2.2681054301629978e+18,sony,18.5,1.5159156254417006e+18,0
2020-04-29 17:58:22+00:00,2298168894096933549,1515966223509107790,2.3744989140005924e+18,samsung,925.9,1.5159156254523482e+18,1
